Dates,B_Value,B_Neutral_PE,B_Growth,B_Robust,B_Neutral_OP,B_Weak,B_Conservative,B_Neutral_INV,B_Aggressive,S_Value,S_Neutral_PE,S_Growth,S_Robust,S_Neutral_OP,S_Weak,S_Conservative,S_Neutral_INV,S_Aggressive
2000-12-20T00:00:00Z,0.9426571279662551,0.3574550882143958,0.8924589752108754,1.9863980704672213,0.06902428901263372,0.3741040263784595,0.048000419929529296,0.06984913731091706,2.345358544805615,-0.8058693323438605,-0.7398402596912633,-0.8156055689235453,-0.7980914742537308,-0.7673777431407879,-0.8205532242350263,-0.7343748147752155,-0.837612739675638,-0.7659805222568334
2000-12-21T00:00:00Z,0.9426571279662551,0.3574550882143958,0.8924589752108754,1.9863980704672213,0.06902428901263372,0.3741040263784595,0.048000419929529296,0.06984913731091706,2.345358544805615,-0.8058693323438605,-0.7398402596912633,-0.8156055689235453,-0.7980914742537308,-0.7673777431407879,-0.8205532242350263,-0.7343748147752155,-0.837612739675638,-0.7659805222568334
2000-12-22T00:00:00Z,0.9426571279662551,0.3574550882143958,0.8924589752108754,1.9863980704672213,0.06902428901263372,0.3741040263784595,0.048000419929529296,0.06984913731091706,2.345358544805615,-0.8058693323438605,-0.7398402596912633,-0.8156055689235453,-0.7980914742537308,-0.7673777431407879,-0.8205532242350263,-0.7343748147752155,-0.837612739675638,-0.7659805222568334
2000-12-25T00:00:00Z,0.948071807394312,0.362528364137582,0.8893543242112896,1.9902430340528743,0.07162990275906223,0.37188552214102916,0.046339401746071894,0.06815076794520823,2.3397701088007286,-0.806070628925385,-0.7401544353898312,-0.8157902210521903,-0.79830606736841,-0.7676448425032434,-0.8209572205544302,-0.7346983338519586,-0.8381014733231668,-0.7662500102195426
2000-12-26T00:00:00Z,0.9513082875921648,0.36556268635552475,0.8874934048149191,1.9925364818928626,0.0731887337289693,0.370556712830461,0.04534534957132115,0.06713428727255916,2.336417735495448,-0.8061881529447288,-0.7403397406382223,-0.815897750472865,-0.7984315756401373,-0.7678018795298029,-0.8211959776647905,-0.7348892495770508,-0.838390871542803,-0.7664084815438285
2000-12-27T00:00:00Z,0.9534608108236139,0.3675815501482955,0.8862535828337585,1.9940598275378083,0.07422606284702275,0.36967180080132217,0.04468371584902518,0.06645769405724584,2.3341831347093414,-0.8062651547010431,-0.7404619515221046,-0.8159680859722734,-0.7985139027806268,-0.7679052359068421,-0.8213536403542143,-0.7350152025700751,-0.838582211222952,-0.7665127945773016
2000-12-28T00:00:00Z,0.9549958166424849,0.36902162802444144,0.8853683866288337,1.9951451848223507,0.0749660854614247,0.36904019305606683,0.04421164378764505,0.06597493321475349,2.33258715419583,-0.8063194984939362,-0.7405485979116355,-0.8160176666250774,-0.7985720516400232,-0.7679784104697284,-0.8214655201872451,-0.7351045227524594,-0.838718105068232,-0.7665866526854932
2000-12-29T00:00:00Z,0.9561456986987755,0.3701006104205289,0.8847047046017064,1.9959577028448416,0.07552059549592838,0.3685667461522333,0.04385787618834812,0.06561314718435213,2.331390261230179,-0.8063598977768576,-0.740613229718632,-0.8160544927306416,-0.7986153053797141,-0.7680329360810166,-0.8215490283485012,-0.7351711603656893,-0.8388196013420773,-0.766641691073765
2001-01-01T00:00:00Z,0.9065208333823714,0.35523290125162776,0.9006781954400039,2.001895327407407,0.06206662513540782,0.3396753152294347,0.029972822726667438,0.053300762700587694,2.3713371968953023,-0.7987458828979068,-0.7333945986811745,-0.8076242922170347,-0.7906722627561074,-0.7603858160842969,-0.8122505825314098,-0.7285935850586331,-0.8295982975355963,-0.7594146624066512
2001-01-02T00:00:00Z,0.8683785011210676,0.3437838382237486,0.9126484693454975,2.00591546644594,0.051773043697418426,0.31751742805357935,0.019358200407983295,0.043881505668479946,2.4012421538233024,-0.7927237315969982,-0.7276913177538725,-0.8009763633289284,-0.784400844215544,-0.7543482565189897,-0.8049382025489359,-0.7233812483267302,-0.8223403784235477,-0.7536982640734704
2001-01-03T00:00:00Z,0.8381664746876811,0.3347021131843406,0.921943517438754,2.0087698075839713,0.04364835899685992,0.2999958740684285,0.010985472685361753,0.0364474715525493,2.4244446120078,-0.7878505289014757,-0.7230797764363476,-0.7956084336444624,-0.7793324023699242,-0.7494689413274978,-0.799045726624537,-0.7191574969791724,-0.8164881075611404,-0.7490722883611887
2001-01-04T00:00:00Z,0.8136544315876496,0.32732540944695715,0.929365258541405,2.0108738879776107,0.037074958291826825,0.2857989151201725,0.004214836510965237,0.030433206267840015,2.4429584081132814,-0.7838305472126067,-0.7192779218580057,-0.7911876682933325,-0.7751554296617347,-0.745447909906266,-0.794200506296055,-0.7156695763119173,-0.8116736249867174,-0.7452561273310737
2001-01-05T00:00:00Z,0.793373745014254,0.32121646866646897,0.9354255613111485,2.0124726964555695,0.03164864743705893,0.2740653477318691,-0.0013719718518202008,0.02546869717756341,2.4580675395477503,-0.7804601046010117,-0.7160918653785847,-0.7874860327186006,-0.7716560444488237,-0.7420792216707288,-0.7901484429157922,-0.7127427962423765,-0.8076457306864456,-0.7420564928274993
2001-01-08T00:00:00Z,0.7763189218792166,0.3160753043820037,0.9404660616693302,2.0137183655095248,0.027094053375510806,0.26420694059256744,-0.00605966275619828,0.02130188419331099,2.470628171626781,-0.7775948746903882,-0.7133844152399106,-0.7843425721348064,-0.7686830412400281,-0.7392172918682444,-0.7867108199973276,-0.7102530582041726,-0.8042275540774465,-0.7393364130197247
