Dates,B_Value,B_Neutral_PE,B_Growth,B_Robust,B_Neutral_OP,B_Weak,B_Conservative,B_Neutral_INV,B_Aggressive,S_Value,S_Neutral_PE,S_Growth,S_Robust,S_Neutral_OP,S_Weak,S_Conservative,S_Neutral_INV,S_Aggressive
2000-12-20T00:00:00Z,-0.3051143461303894,0.10808645050411375,-0.008409724141517689,1.0092237750271662,-0.37151716666910584,-1.003130163152375,-0.20471510505304136,-0.4317901053880106,0.5757492020003033,0.2228902818111534,1.1002961693115498,0.5951272239649049,1.810448845745465,-0.2542218924417353,-2.255018365804267,-1.7816151188534473,0.247647397941181,0.9460626413280543
2000-12-21T00:00:00Z,-0.3051143461303894,0.10808645050411375,-0.008409724141517689,1.0092237750271662,-0.37151716666910584,-1.003130163152375,-0.20471510505304136,-0.4317901053880106,0.5757492020003033,0.2228902818111534,1.1002961693115498,0.5951272239649049,1.810448845745465,-0.2542218924417353,-2.255018365804267,-1.7816151188534473,0.247647397941181,0.9460626413280543
2000-12-22T00:00:00Z,-0.3051143461303894,0.10808645050411375,-0.008409724141517689,1.0092237750271662,-0.37151716666910584,-1.003130163152375,-0.20471510505304136,-0.4317901053880106,0.5757492020003033,0.2228902818111534,1.1002961693115498,0.5951272239649049,1.810448845745465,-0.2542218924417353,-2.255018365804267,-1.7816151188534473,0.247647397941181,0.9460626413280543
2000-12-25T00:00:00Z,-0.3091025428585046,0.10962173670299961,-0.012919954349788196,1.0138386934491677,-0.37636769055303976,-1.0101325358248983,-0.20971715281782796,-0.43736105998200414,0.5727025058751949,0.21895954363321632,1.0985636572732098,0.5921290769491917,1.8104955287167335,-0.2593479730124053,-2.238500849486567,-1.7905678841587125,0.2837631831645958,0.9439437172794399
2000-12-26T00:00:00Z,-0.31148814727012353,0.11054060192451078,-0.015636107241914166,1.0165635402229198,-0.37926908649355257,-1.0142957291805075,-0.2127188752209825,-0.4406931131000447,0.5708361410944631,0.216579867659319,1.0974603618503889,0.5902909017791136,1.810425307128278,-0.2624217139664602,-2.2284295025432406,-1.7958635557332598,0.3055030539480384,0.9426160551430528
2000-12-27T00:00:00Z,-0.31307527318381295,0.11115213131710189,-0.017450862110836643,1.0183613194971486,-0.38119935501872615,-1.0170547572358057,-0.21471997984232422,-0.4429097766118077,0.5695759195284718,0.21498468241525198,1.096698084849324,0.5890490754785944,1.8103371674066848,-0.2644698146381909,-2.221648441893093,-1.799361587875371,0.320024101349152,0.9417073665682398
2000-12-28T00:00:00Z,-0.3142072569370882,0.11158839769932571,-0.01874900831177851,1.0196361192188732,-0.38257607305122965,-1.0190172838459959,-0.21614923971520122,-0.44449070139045727,0.5686679369666746,0.21384102302948682,1.0961404507021615,0.5881540356267873,1.8102538489640103,-0.26593214042423907,-2.2167721617784206,-1.801844069774684,0.33040940420172715,0.9410467188200465
2000-12-29T00:00:00Z,-0.3150552994923541,0.11191529151945317,-0.019723629930873756,1.0205870691356849,-0.3836074592674831,-1.0204846297919414,-0.2172210991439095,-0.4456750400367393,0.5679826723391207,0.2129809734401438,1.095715014908151,0.5874783696989823,1.8101801798430608,-0.26702852252035614,-2.2130971158367574,-1.803697030070871,0.3382053701395905,0.9405448850670988
2001-01-01T00:00:00Z,-0.31777828466113606,0.11276953026747474,-0.019588974868751448,1.031033487182353,-0.38302839371581743,-1.0311600032763804,-0.2109175589521286,-0.4561230400751528,0.5768034759801639,0.17706459495767626,1.0817562572506596,0.6730006425879266,1.7910402262058815,-0.2974941057337105,-2.182681365613741,-1.8213489576850337,0.33790077566303284,0.9387516944866814
2001-01-02T00:00:00Z,-0.3198122031844426,0.11340099892870946,-0.019470578110518562,1.0389313036453127,-0.38236845261395863,-1.0392422576697693,-0.20573145953326533,-0.4643122761450097,0.5836205449714483,0.14803232805387265,1.0699617730321684,0.7415783856210365,1.7747125593827369,-0.3218943964794687,-2.1570695418522696,-1.8346544173821537,0.33748478965365514,0.9368328996819135
2001-01-03T00:00:00Z,-0.3213768198806395,0.11388200250884957,-0.019366646743199885,1.045075273481712,-0.3816967291465277,-1.0455377905807866,-0.20139737002181157,-0.4708898032266764,0.5890294413766701,0.12410839877184725,1.0599017902632064,0.7977213529049935,1.760686994239705,-0.34185074851217784,-2.135280344594182,-1.8449766990890737,0.3370288234726163,0.9349388747754743
2001-01-04T00:00:00Z,-0.32261021349512486,0.11425765222536723,-0.01927519534806803,1.0499693191746369,-0.381045671554167,-1.0505584866017799,-0.1977254901117686,-0.4762807355119214,0.5934153699736415,0.10407079744727565,1.0512403296312305,0.8444894862758663,1.748545059784799,-0.35846112634474386,-2.116557755936794,-1.853178167807575,0.33656865913887035,0.9331361690602574
2001-01-05T00:00:00Z,-0.32360271543703106,0.11455726190385929,-0.019194390489784992,1.0539459559095838,-0.38042968440385083,-1.0546424724228074,-0.19457731919480112,-0.48077473979527696,0.5970371859258662,0.0870539331154925,1.043716545884369,0.8840255435515989,1.737952048679181,-0.3724931523102435,-2.1003203886830786,-1.859826598518142,0.3361220505352479,0.9314509357498184
2001-01-08T00:00:00Z,-0.3244154880811213,0.11480055157144163,-0.01912264515220089,1.0572321673001444,-0.37985410947165704,-1.0580207914872664,-0.19184981340448173,-0.4845754176524955,0.6000745880772025,0.07242895593426596,1.0371272854546083,0.9178714826013458,1.7286419328238263,-0.38449846937021454,-2.0861184738408807,-1.8653087617828377,0.3356973626004071,0.9298896438799131
