"Dates","B_Value","B_Neutral_PE","B_Growth","B_Robust","B_Neutral_OP","B_Weak","B_Conservative","B_Neutral_INV","B_Aggressive","S_Value","S_Neutral_PE","S_Growth","S_Robust","S_Neutral_OP","S_Weak","S_Conservative","S_Neutral_INV","S_Aggressive"
2000-12-20,0.474576959618698,-0.59642715531237,1.58943371169506,1.33286186243679,-0.0362895073080196,-0.166038291142332,-0.785416419308397,2.55321755959932,-1.19284984884723,0.558439384522609,-0.839325564718764,-1.09793677983722,0.0778913249564737,-0.655949515007459,-0.763017712549826,-0.183794521004981,-0.465046524240841,0.195671036448489
2000-12-21,0.488083473660849,-0.579498537856553,1.60737498744226,1.31923318299937,-0.0183891353675485,-0.133995490251094,-0.78016215871909,2.54313648029142,-1.20505952754948,0.544397626446663,-0.843136014391935,-1.10244948996899,0.0904302594922258,-0.652080496167031,-0.797119587634275,-0.156331132719536,-0.467807916272117,0.143373476564848
2000-12-22,0.529640312249883,-0.589796173781808,1.61247501840776,1.28054077751607,0.0147829500849964,-0.108110250342664,-0.789886344104575,2.51253047081531,-1.22584993028686,0.568046583777,-0.856767458580763,-1.11987666618007,0.102469091169024,-0.660566630456494,-0.814291706032127,-0.141778309427433,-0.465313800218233,0.151752065390979
2000-12-25,0.551065437002931,-0.595015739256672,1.61480235270261,1.26024624674272,0.0319648504291381,-0.0946793102605837,-0.794769778682057,2.49618462549386,-1.23638111982031,0.580187041286373,-0.863661992692782,-1.12868622217893,0.108685802501327,-0.664833934724862,-0.823028775751905,-0.134211551725677,-0.463930901009433,0.156062969944263
2000-12-26,0.564130067680222,-0.59816829013756,1.61611946536467,1.24775406230347,0.0424689500833421,-0.0864604944249072,-0.797703686072536,2.48602582443802,-1.24273947060427,0.587572475541555,-0.867821103469351,-1.13399891565935,0.112479994998605,-0.667399625319362,-0.828317206497007,-0.129575906464942,-0.463054853273769,0.158688711513171
2000-12-27,0.547746735107258,-0.598096851565009,1.62421926302828,1.24189545700788,0.0257578797826895,-0.0737182048813701,-0.798067713765195,2.48390526228937,-1.24567069058469,0.595471283137322,-0.866959580881077,-1.13670466617127,0.11729949907628,-0.66793106107641,-0.829062555633924,-0.123282802238631,-0.458713364867743,0.161912112236246
2000-12-28,0.535502149301342,-0.598623885071048,1.63629280721382,1.23829338126805,0.0144423099204506,-0.0575266120113645,-0.796935094669053,2.4847464336158,-1.24239597647302,0.59054475285448,-0.86206261709159,-1.1353649832787,0.125290236242954,-0.680958037360058,-0.826724461744546,-0.139430178500393,-0.445879645780562,0.16078942156344
2000-12-29,0.869454516268715,-0.613756718623615,1.45088928016983,1.22487015765176,-0.0256968090460052,0.147880370695337,-0.810368222722404,2.46332703367163,-1.25431517445328,0.582731229693379,-0.886444509744388,-1.15472090098721,0.0958892083309082,-0.696147972050662,-0.841042764648572,-0.239325972563754,-0.452594447476605,0.13937169583493
2001-01-01,1.11462937625392,-0.620311183503025,1.2994370756084,1.20502320382181,-0.0557904392015878,0.301750887744464,-0.81408032313784,2.42762175820143,-1.25336341451716,0.572211611826755,-0.897817463478355,-1.16017238172087,0.0729364560541008,-0.702092057893739,-0.845179711981341,-0.312830206663845,-0.45407313619336,0.122099948780247
2001-01-02,1.29878575653175,-0.622148009237837,1.17737529086493,1.18425227255837,-0.0782805490583227,0.419515371055618,-0.812842355802679,2.38716243589842,-1.24669555578684,0.562483538214331,-0.903874200374216,-1.15925988436737,0.0555120813936464,-0.703942262474426,-0.844125888278688,-0.369083589459831,-0.453211377221147,0.10837692554429
2001-01-03,1.44520151438305,-0.619338527557327,1.07502937088062,1.16265922677615,-0.0908709873605629,0.508831239794167,-0.808165933410599,2.34427739920057,-1.24083815579129,0.557318461983844,-0.907935282993946,-1.15782806100632,0.0443368603664661,-0.702286619697151,-0.844296878919531,-0.409290913785781,-0.452293827011171,0.0954911141488042
2001-01-04,1.55199555426609,-0.61702813262271,0.993607730835122,1.14567495450435,-0.103711328545091,0.575581809870687,-0.801594778425563,2.31125125367519,-1.23107770501309,0.551627365506413,-0.91406045552596,-1.15221448336128,0.0347046246394885,-0.703403982357784,-0.841478533427454,-0.436460747584707,-0.446962692420561,0.083549545986864
2001-01-05,1.64457683196796,-0.616542639761646,0.919362010953091,1.12513388556918,-0.113818955945848,0.63312625939008,-0.798801193587183,2.2761570363164,-1.22604082093717,0.552399763448851,-0.920785663293561,-1.14816644116388,0.0272295333937388,-0.699336385894578,-0.839774800281712,-0.444973938269138,-0.44512767889124,0.0753831969866586
2001-01-08,1.72370441795805,-0.615955866239501,0.84799100135177,1.11715065719029,-0.117662834177582,0.666340497866111,-0.792719829653381,2.25762077302023,-1.21369452662135,0.540463007195493,-0.922259864964183,-1.14052982458775,0.0116414949959983,-0.694194405915915,-0.834490146043837,-0.450824470043529,-0.444122759499024,0.0615426781681038
2001-01-09,1.78412924334355,-0.615726198718999,0.795597948699987,1.1023582252243,-0.115541472025563,0.692460232734392,-0.788915809053309,2.23272584906056,-1.2097279242013,0.543139738195793,-0.925898798251701,-1.13965480035513,0.00544212639555446,-0.690981980002301,-0.831052016636094,-0.457092282339804,-0.440630518737214,0.0593684366672662
2001-01-10,1.83265897220728,-0.614864658548165,0.752560634728289,1.09050969841304,-0.115547699663637,0.716699965362797,-0.783060239164804,2.21355830952217,-1.20480498562658,0.541500674283203,-0.927324758925078,-1.13780122276071,-0.00192628784262702,-0.689333428738518,-0.826672955135593,-0.463203982452091,-0.438409169807746,0.0554611341487717
2001-01-11,1.87568183603748,-0.614497789079351,0.713807424244441,1.07766697976362,-0.113957987627952,0.736249175977069,-0.778455103301341,2.19428267960729,-1.20180480189071,0.54382085798438,-0.928050687983863,-1.13817599331237,-0.00700612827242127,-0.686867887047145,-0.823232754495491,-0.468059867207001,-0.43487668803547,0.0534767346388314
2001-01-12,1.91298654737363,-0.613295777020252,0.678389910715643,1.06294295587777,-0.119691424157621,0.763280431833814,-0.775093832205052,2.17428370502057,-1.19843828518545,0.547423150260901,-0.929622071810183,-1.13858501068445,-0.0130982038122886,-0.686558260475342,-0.816422365955077,-0.472051795140477,-0.434007477380841,0.057557802744693
2001-01-15,1.94174499826974,-0.611405748731961,0.647944882476441,1.0502264038853,-0.122744046749359,0.781265361651547,-0.771588288956049,2.1597649453746,-1.19616114474872,0.551877544205743,-0.931627000846217,-1.13865392937918,-0.015512530059598,-0.687264551540835,-0.811506851851054,-0.475853605608842,-0.431833676227672,0.0613272388361251
2001-01-16,1.96576049492433,-0.609302371904844,0.622334232063575,1.03964408613511,-0.124134400577344,0.795814202022781,-0.767965288913891,2.14827242841739,-1.19482901036965,0.554111996385947,-0.931378632555856,-1.13911090697489,-0.0195171266372897,-0.686597208469703,-0.806939304141908,-0.479135347627629,-0.43174012765678,0.0647122858806526
2001-01-17,1.98852844507535,-0.606997985496026,0.59958226437685,1.03019424057006,-0.121203543091662,0.80589099352991,-0.764670839489076,2.13822535929048,-1.1911668256242,0.555358676569188,-0.931327748278288,-1.1399072105386,-0.0222739637740104,-0.688087240496747,-0.803698245538809,-0.480802559773889,-0.431737824296022,0.0640940069854948
2001-01-18,2.0042735648159,-0.603936793072592,0.585369792749872,1.0269128564028,-0.120594517767839,0.815279115469052,-0.759256433132805,2.13488421683069,-1.18456264395868,0.548771406203789,-0.929486960156719,-1.13841033900126,-0.026120598941213,-0.688256528250205,-0.804494019878402,-0.481190206659783,-0.432726445698341,0.0535445340457299
2001-01-19,2.02551596690992,-0.602585943901837,0.567031390475176,1.01827546594251,-0.119769924519383,0.828491735270799,-0.755361932103363,2.12427981964634,-1.18067196506527,0.546801654682222,-0.928624310276211,-1.1372280066064,-0.0288719873291887,-0.689287895387343,-0.803709872112945,-0.481496206291062,-0.432510227579146,0.0497222382451867
